CL10014.Contig2_All	cds.comp132010_c0_seq1|m.19761	76.34	279	62	2	10	843	17	292	2e-151	  449
CL10018.Contig2_All	cds.comp141958_c0_seq1|m.40357	67.39	276	86	2	1148	321	3	274	2e-128	  389
CL10018.Contig2_All	cds.comp141958_c0_seq2|m.40358	67.39	276	86	2	1148	321	3	274	3e-128	  389
CL10021.Contig1_All	cds.comp144248_c0_seq1|m.50478	75.00	604	133	8	3197	1416	6	601	0.0	  864
CL10021.Contig1_All	cds.comp144248_c0_seq2|m.50481	72.91	705	171	9	3500	1416	1	695	0.0	  932
CL10021.Contig2_All	cds.comp144248_c0_seq1|m.50478	75.00	604	133	8	727	2508	6	601	0.0	  864
CL10021.Contig2_All	cds.comp144248_c0_seq2|m.50481	72.91	705	171	9	424	2508	1	695	0.0	  932
CL10029.Contig1_All	cds.comp142801_c3_seq1|m.43487	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig1_All	cds.comp142801_c3_seq2|m.43488	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig1_All	cds.comp142801_c3_seq3|m.43489	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig1_All	cds.comp142801_c3_seq4|m.43490	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig1_All	cds.comp142801_c3_seq5|m.43491	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig1_All	cds.comp142801_c3_seq6|m.43492	86.43	199	26	1	753	157	3	200	1e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq1|m.43487	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq2|m.43488	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq3|m.43489	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq4|m.43490	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq5|m.43491	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10029.Contig2_All	cds.comp142801_c3_seq6|m.43492	86.43	199	26	1	24	620	3	200	3e-107	  313
CL10036.Contig3_All	cds.comp140177_c1_seq4|m.34192	65.65	361	107	9	4868	3810	2	353	1e-126	  417
CL10036.Contig3_All	cds.comp140177_c1_seq6|m.34197	65.65	361	107	9	4868	3810	2	353	6e-127	  417
CL10036.Contig3_All	cds.comp140177_c1_seq7|m.34199	65.65	361	107	9	4868	3810	2	353	6e-120	  417
CL10036.Contig3_All	cds.comp140177_c1_seq9|m.34203	65.65	361	107	9	4868	3810	2	353	5e-125	  419
CL10076.Contig1_All	cds.comp144609_c0_seq1|m.53484	56.28	899	362	13	1644	4286	260	1145	0.0	  850
CL10076.Contig1_All	cds.comp144609_c0_seq2|m.53490	60.69	692	253	9	2223	4280	2702	3380	0.0	  774
CL10076.Contig2_All	cds.comp144609_c0_seq1|m.53484	56.73	1650	606	20	4691	3	260	1888	0.0	 1703
CL10076.Contig2_All	cds.comp144609_c0_seq2|m.53490	58.82	1445	499	16	4112	3	2702	4125	0.0	 1624
